id_client,nom_complet,email,tranche_age,sexe,ville,segment_client,canal_acquisition,region
C00916,Khadija Kabbaj,khadija.kabbaj826@outlook.com,45-54,f,Marrakech,Gold,Direct,Marrakech-Safi
C04377,Sanaa Drissi,sanaa.drissi408@hotmail.com,45-54,f,Meknès,Gold,Facebook,Fès-Meknès
C02456,Sanaa Ghazali,sanaa.ghazali727@hotmail.com,,f,Rabat,Silver,Instagram,Rabat-Salé-Kénitra
C04156,Fatima Drissi,fatima.drissi80@yahoo.fr,,m,Marrakech,Silver,Instagram,Marrakech-Safi
C04160,Youssef Kabbaj,youssef.kabbaj644@outlook.com,65+,f,Tnja,Gold,Google,
C00515,Zineb Alami,zineb.alami520@gmail.com,,m,Fès,Gold,Direct,Fès-Meknès
C02599,Omar El Fassi,,,m,Meknès,Silver,Google,Fès-Meknès
C04037,Youssef Kabbaj,youssef.kabbaj227@gmail.com,25-34,f,Fès,Gold,Google,Fès-Meknès
C03568,Mehdi Chraibi,mehdi.chraibi26@hotmail.com,25-34,f,Oujda,Bronze,Instagram,Oriental
C04235,Ahmed Haddad,ahmed.haddad541@gmail.com,18-24,f,Casablanca,Gold,Direct,Casablanca-Settat
C03601,Sanaa Kabbaj,sanaa.kabbaj429@gmail.com,35-44,f,Rabat,Silver,Instagram,Rabat-Salé-Kénitra
C04796,Mehdi Bennani,mehdi.bennani164@hotmail.com,65+,f,Fès,Gold,Facebook,Fès-Meknès
C03389,Youssef Haddad,youssef.haddad316@yahoo.fr,65+,m,Meknès,Gold,Google,Fès-Meknès
C04110,Anas Kabbaj,anas.kabbaj859@outlook.com,25-34,m,Rabat,Gold,Google,Rabat-Salé-Kénitra
C02679,Sanaa Ghazali,sanaa.ghazali183@outlook.com,25-34,f,Fès,Gold,Facebook,Fès-Meknès
C01044,Anas Jebli,anas.jebli205@yahoo.fr,65+,m,Rabat,Gold,Instagram,Rabat-Salé-Kénitra
C00487,Anas El Fassi,,55-64,m,tanger,Gold,Direct,
C00261,Youssef Ghazali,youssef.ghazali945@outlook.com,65+,f,TNG,Gold,Direct,
C00076,Ahmed El Fassi,,35-44,f,Meknès,Bronze,Direct,Fès-Meknès
C04795,Omar Chraibi,omar.chraibi495@hotmail.com,35-44,f,Casablanca,Gold,Google,Casablanca-Settat
C00062,Sanaa Haddad,sanaa.haddad375@gmail.com,65+,m,Casablanca,Gold,Direct,Casablanca-Settat
C00531,Imane Kabbaj,imane.kabbaj318@outlook.com,18-24,f,Marrakech,Bronze,Direct,Marrakech-Safi
C02442,Youssef Drissi,youssef.drissi78@outlook.com,,f,Meknès,Gold,Facebook,Fès-Meknès
C00512,Mehdi Idrissi,mehdi.idrissi311@yahoo.fr,65+,m,Marrakech,Gold,Facebook,Marrakech-Safi
C02895,Khadija Alami,khadija.alami348@outlook.com,65+,f,Casablanca,Bronze,Facebook,Casablanca-Settat
C01564,Imane Chraibi,imane.chraibi536@outlook.com,25-34,m,TNG,Bronze,Instagram,
C03979,Khadija Drissi,khadija.drissi137@hotmail.com,25-34,f,Fès,Gold,Google,Fès-Meknès
C03163,Imane Chraibi,imane.chraibi863@hotmail.com,,f,Tanger,Gold,Direct,Tanger-Tétouan-Al Hoceïma
C02910,Youssef Haddad,youssef.haddad319@hotmail.com,<18,m,Fès,Gold,Instagram,Fès-Meknès
C02519,Ahmed Ghazali,ahmed.ghazali345@gmail.com,18-24,m,Meknès,Bronze,Direct,Fès-Meknès
C01427,Anas Haddad,anas.haddad402@yahoo.fr,,m,Meknès,Gold,Facebook,Fès-Meknès
C00888,Anas El Fassi,,65+,f,Marrakech,Silver,Facebook,Marrakech-Safi
C04057,Imane Idrissi,imane.idrissi943@hotmail.com,18-24,f,Agadir,Gold,Google,Souss-Massa
C02185,Youssef Bennani,,45-54,f,Fès,Bronze,Direct,Fès-Meknès
C03106,Omar Idrissi,omar.idrissi156@gmail.com,65+,m,Oujda,Gold,Google,Oriental
C02392,Mehdi Haddad,mehdi.haddad919@hotmail.com,65+,m,Oujda,Gold,Google,Oriental
C04539,Anas Drissi,anas.drissi934@gmail.com,45-54,f,Casablanca,Gold,Facebook,Casablanca-Settat
C03311,Zineb Chraibi,zineb.chraibi511@outlook.com,65+,m,tanger,Gold,Instagram,
C00967,Ahmed Ghazali,ahmed.ghazali470@hotmail.com,25-34,f,Agadir,Gold,Facebook,Souss-Massa
C03605,Imane Haddad,imane.haddad148@gmail.com,65+,f,Oujda,Gold,Instagram,Oriental
C03125,Sanaa Jebli,,55-64,f,Fès,Bronze,Direct,Fès-Meknès
C00405,Mehdi Idrissi,mehdi.idrissi709@yahoo.fr,65+,f,Tanger,Bronze,Facebook,Tanger-Tétouan-Al Hoceïma
C00467,Omar Kabbaj,omar.kabbaj528@outlook.com,35-44,m,Marrakech,Gold,Google,Marrakech-Safi
C02668,Anas El Fassi,,,f,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C04751,Khadija Kabbaj,khadija.kabbaj103@yahoo.fr,45-54,f,Rabat,Bronze,Instagram,Rabat-Salé-Kénitra
C02314,Fatima El Fassi,,45-54,m,TANGER,Gold,Direct,
C02199,Khadija Alami,khadija.alami234@yahoo.fr,25-34,f,Meknès,Gold,Instagram,Fès-Meknès
C00103,Omar Bennani,omar.bennani670@gmail.com,,f,Marrakech,Bronze,Direct,Marrakech-Safi
C02595,Khadija Idrissi,khadija.idrissi473@hotmail.com,,f,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C03862,Imane Kabbaj,imane.kabbaj234@yahoo.fr,,f,Fès,Bronze,Direct,Fès-Meknès
C04577,Zineb Drissi,zineb.drissi98@yahoo.fr,<18,f,Fès,Gold,Direct,Fès-Meknès
C02905,Mehdi Drissi,mehdi.drissi917@outlook.com,45-54,m,Agadir,Gold,Direct,Souss-Massa
C01620,Khadija Chraibi,khadija.chraibi582@outlook.com,35-44,m,Agadir,Gold,Direct,Souss-Massa
C03296,Anas Bennani,anas.bennani821@yahoo.fr,,f,Meknès,Gold,Direct,Fès-Meknès
C00650,Fatima El Fassi,,35-44,f,Marrakech,Gold,Facebook,Marrakech-Safi
C00456,Youssef El Fassi,,18-24,f,Fès,Bronze,Direct,Fès-Meknès
C04152,Zineb Jebli,zineb.jebli371@hotmail.com,65+,f,Oujda,Gold,Direct,Oriental
C00572,Zineb Ghazali,zineb.ghazali236@gmail.com,65+,f,Oujda,Gold,Instagram,Oriental
C01287,Ahmed Chraibi,ahmed.chraibi585@yahoo.fr,65+,f,Meknès,Gold,Facebook,Fès-Meknès
C01935,Fatima Jebli,fatima.jebli365@yahoo.fr,35-44,f,Oujda,Gold,Facebook,Oriental
C01824,Zineb Idrissi,zineb.idrissi57@hotmail.com,35-44,f,Meknès,Gold,Instagram,Fès-Meknès
C02614,Ahmed Jebli,ahmed.jebli775@yahoo.fr,65+,f,Meknès,Gold,Direct,Fès-Meknès
C02458,Mehdi Haddad,mehdi.haddad30@gmail.com,,m,Marrakech,Gold,Google,Marrakech-Safi
C04869,Youssef El Fassi,,45-54,f,Rabat,Bronze,Direct,Rabat-Salé-Kénitra
C03802,Ahmed Bennani,ahmed.bennani934@gmail.com,65+,m,Fès,Gold,Direct,Fès-Meknès
C03566,Sanaa El Fassi,,,m,Tnja,Gold,Google,
C01665,Anas Chraibi,anas.chraibi192@gmail.com,,m,Oujda,Gold,Facebook,Oriental
C01988,Mehdi Ghazali,mehdi.ghazali664@gmail.com,65+,f,Casablanca,Silver,Direct,Casablanca-Settat
C01979,Ahmed Bennani,ahmed.bennani312@outlook.com,45-54,m,Rabat,Gold,Facebook,Rabat-Salé-Kénitra
C02534,Imane Haddad,imane.haddad771@outlook.com,,f,Oujda,Bronze,Google,Oriental
C02267,Ahmed Alami,ahmed.alami351@hotmail.com,35-44,m,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C02041,Mehdi Bennani,mehdi.bennani138@outlook.com,55-64,f,Agadir,Gold,Google,Souss-Massa
C03545,Zineb Chraibi,zineb.chraibi573@gmail.com,35-44,m,Agadir,Gold,Direct,Souss-Massa
C02424,Fatima Ghazali,fatima.ghazali949@outlook.com,65+,f,Fès,Gold,Instagram,Fès-Meknès
C00814,Anas Chraibi,anas.chraibi621@hotmail.com,,m,Marrakech,Gold,Google,Marrakech-Safi
C01945,Anas Bennani,anas.bennani309@outlook.com,,m,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C00738,Fatima Jebli,fatima.jebli285@gmail.com,65+,f,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C02934,Ahmed El Fassi,,55-64,f,Agadir,Silver,Facebook,Souss-Massa
C04596,Zineb Ghazali,zineb.ghazali479@hotmail.com,65+,f,Marrakech,Bronze,Instagram,Marrakech-Safi
C04333,Youssef Chraibi,youssef.chraibi892@yahoo.fr,,m,Casablanca,Silver,Direct,Casablanca-Settat
C04773,Khadija Alami,khadija.alami167@yahoo.fr,65+,f,Marrakech,Gold,Google,Marrakech-Safi
C02055,Mehdi Jebli,mehdi.jebli971@yahoo.fr,35-44,m,Casablanca,Gold,Instagram,Casablanca-Settat
C01649,Khadija Jebli,khadija.jebli346@hotmail.com,,m,Casablanca,Silver,Instagram,Casablanca-Settat
C03789,Mehdi Alami,mehdi.alami640@outlook.com,45-54,f,Fès,Gold,Google,Fès-Meknès
C01271,Ahmed Ghazali,ahmed.ghazali885@outlook.com,65+,f,Marrakech,Silver,Instagram,Marrakech-Safi
C02001,Omar El Fassi,,65+,f,Oujda,Gold,Google,Oriental
C01772,Fatima Kabbaj,fatima.kabbaj665@yahoo.fr,,f,Meknès,Gold,Instagram,Fès-Meknès
C00488,Omar Haddad,omar.haddad688@hotmail.com,45-54,m,Marrakech,Gold,Instagram,Marrakech-Safi
C00277,Khadija El Fassi,,,f,Casablanca,Gold,Facebook,Casablanca-Settat
C03729,Omar Drissi,omar.drissi613@yahoo.fr,,m,tanger,Bronze,Facebook,
C04652,Ahmed Ghazali,ahmed.ghazali481@gmail.com,55-64,f,Fès,Silver,Facebook,Fès-Meknès
C04968,Omar Chraibi,omar.chraibi973@outlook.com,,f,Meknès,Gold,Google,Fès-Meknès
C00490,Mehdi El Fassi,,55-64,f,Marrakech,Silver,Google,Marrakech-Safi
C00511,Imane Chraibi,imane.chraibi637@yahoo.fr,,f,Marrakech,Gold,Facebook,Marrakech-Safi
C01622,Mehdi Alami,mehdi.alami110@gmail.com,25-34,f,Rabat,Gold,Google,Rabat-Salé-Kénitra
C00336,Ahmed Ghazali,ahmed.ghazali82@outlook.com,25-34,f,Marrakech,Gold,Direct,Marrakech-Safi
C02913,Youssef Chraibi,youssef.chraibi966@hotmail.com,65+,f,tanger,Gold,Instagram,
C03477,Omar Haddad,omar.haddad681@hotmail.com,65+,m,Fès,Gold,Facebook,Fès-Meknès
C02479,Youssef Alami,youssef.alami511@gmail.com,65+,m,Marrakech,Bronze,Instagram,Marrakech-Safi
C00107,Fatima Haddad,fatima.haddad238@gmail.com,,f,Fès,Gold,Google,Fès-Meknès
C04180,Imane Ghazali,imane.ghazali408@hotmail.com,65+,f,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C01107,Ahmed Kabbaj,ahmed.kabbaj250@gmail.com,45-54,f,Oujda,Gold,Direct,Oriental
C03368,Mehdi Bennani,mehdi.bennani62@yahoo.fr,35-44,f,Fès,Silver,Facebook,Fès-Meknès
C02506,Anas Drissi,anas.drissi508@gmail.com,35-44,f,TANGER,Gold,Google,
C04600,Ahmed El Fassi,,65+,m,Rabat,Bronze,Instagram,Rabat-Salé-Kénitra
C00645,Omar Alami,omar.alami101@outlook.com,25-34,m,Fès,Gold,Facebook,Fès-Meknès
C03487,Imane Idrissi,imane.idrissi811@outlook.com,45-54,m,TANGER,Bronze,Facebook,
C00454,Imane Kabbaj,imane.kabbaj973@outlook.com,25-34,m,Casablanca,Gold,Direct,Casablanca-Settat
C02643,Khadija Chraibi,khadija.chraibi853@yahoo.fr,,f,Rabat,Silver,Facebook,Rabat-Salé-Kénitra
C04544,Anas Haddad,anas.haddad675@outlook.com,55-64,f,Rabat,Gold,Google,Rabat-Salé-Kénitra
C01344,Mehdi Idrissi,mehdi.idrissi421@gmail.com,,m,Oujda,Gold,Direct,Oriental
C04945,Mehdi Jebli,mehdi.jebli804@hotmail.com,,m,Meknès,Gold,Google,Fès-Meknès
C02825,Fatima Alami,fatima.alami930@gmail.com,65+,m,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C00654,Omar El Fassi,,,m,Tnja,Gold,Facebook,
C01076,Imane Haddad,imane.haddad771@gmail.com,,f,Tnja,Gold,Facebook,
C03319,Youssef Jebli,youssef.jebli291@hotmail.com,,f,Tnja,Gold,Google,
C01378,Sanaa Ghazali,sanaa.ghazali523@hotmail.com,65+,f,Casablanca,Silver,Instagram,Casablanca-Settat
C03894,Zineb Ghazali,zineb.ghazali525@outlook.com,,m,Fès,Gold,Direct,Fès-Meknès
C03902,Sanaa Bennani,sanaa.bennani684@gmail.com,25-34,f,Fès,Gold,Google,Fès-Meknès
C04033,Ahmed Kabbaj,ahmed.kabbaj571@gmail.com,65+,f,TNG,Gold,Google,
C03738,Mehdi Drissi,mehdi.drissi108@yahoo.fr,,m,Marrakech,Gold,Instagram,Marrakech-Safi
C03844,Imane Idrissi,imane.idrissi173@yahoo.fr,,f,Rabat,Gold,Instagram,Rabat-Salé-Kénitra
C00758,Youssef Bennani,youssef.bennani103@hotmail.com,25-34,f,Fès,Gold,Instagram,Fès-Meknès
C01035,Imane Chraibi,imane.chraibi278@hotmail.com,65+,m,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C04326,Omar Idrissi,omar.idrissi885@yahoo.fr,,f,Casablanca,Gold,Google,Casablanca-Settat
C01577,Sanaa Bennani,sanaa.bennani39@yahoo.fr,55-64,m,Fès,Silver,Direct,Fès-Meknès
C00728,Omar Chraibi,omar.chraibi96@gmail.com,65+,m,Tnja,Gold,Facebook,
C01118,Imane Kabbaj,imane.kabbaj810@yahoo.fr,,m,Meknès,Gold,Direct,Fès-Meknès
C01459,Khadija Bennani,khadija.bennani876@gmail.com,65+,f,Rabat,Gold,Instagram,Rabat-Salé-Kénitra
C00309,Sanaa Haddad,sanaa.haddad657@hotmail.com,,m,TNG,Gold,Google,
C01174,Khadija El Fassi,,65+,f,TNG,Gold,Direct,
C01766,Fatima Idrissi,fatima.idrissi769@gmail.com,25-34,f,Fès,Gold,Direct,Fès-Meknès
C03929,Zineb Ghazali,zineb.ghazali557@outlook.com,65+,f,Agadir,Gold,Facebook,Souss-Massa
C03128,Anas Chraibi,anas.chraibi160@outlook.com,45-54,m,TNG,Gold,Instagram,
C01317,Fatima Haddad,fatima.haddad392@hotmail.com,,m,Fès,Bronze,Direct,Fès-Meknès
C02817,Imane Haddad,imane.haddad721@yahoo.fr,,f,Agadir,Gold,Direct,Souss-Massa
C00127,Zineb Chraibi,zineb.chraibi569@yahoo.fr,<18,f,TANGER,Gold,Google,
C00441,Omar El Fassi,,,m,Fès,Gold,Direct,Fès-Meknès
C01685,Sanaa Bennani,sanaa.bennani278@yahoo.fr,65+,m,Tanger,Gold,Direct,Tanger-Tétouan-Al Hoceïma
C02139,Khadija Ghazali,khadija.ghazali215@gmail.com,65+,f,Fès,Gold,Direct,Fès-Meknès
C01043,Khadija Drissi,khadija.drissi649@gmail.com,45-54,f,Fès,Gold,Instagram,Fès-Meknès
C00069,Imane Jebli,imane.jebli386@hotmail.com,55-64,f,Fès,Gold,Google,Fès-Meknès
C04048,Zineb Kabbaj,zineb.kabbaj86@gmail.com,55-64,f,Oujda,Gold,Google,Oriental
C01466,Imane Jebli,imane.jebli581@outlook.com,65+,f,Oujda,Silver,Google,Oriental
C00990,Imane Drissi,imane.drissi300@outlook.com,,f,Agadir,Gold,Direct,Souss-Massa
C03257,Sanaa El Fassi,,,f,Agadir,Gold,Instagram,Souss-Massa
C04902,Omar Ghazali,omar.ghazali7@hotmail.com,,m,Agadir,Gold,Facebook,Souss-Massa
C02233,Anas Haddad,anas.haddad985@gmail.com,,f,Oujda,Silver,Google,Oriental
C04229,Zineb Kabbaj,zineb.kabbaj48@hotmail.com,,m,Rabat,Gold,Facebook,Rabat-Salé-Kénitra
C00604,Omar Idrissi,omar.idrissi82@hotmail.com,65+,f,Oujda,Bronze,Facebook,Oriental
C02058,Sanaa Jebli,sanaa.jebli796@hotmail.com,,f,Casablanca,Silver,Instagram,Casablanca-Settat
C03395,Youssef Kabbaj,youssef.kabbaj19@gmail.com,65+,m,Agadir,Gold,Instagram,Souss-Massa
C00262,Youssef Kabbaj,youssef.kabbaj99@yahoo.fr,,m,Casablanca,Gold,Google,Casablanca-Settat
C00292,Zineb Chraibi,zineb.chraibi606@outlook.com,55-64,f,Fès,Bronze,Google,Fès-Meknès
C02264,Ahmed Alami,ahmed.alami138@hotmail.com,65+,f,Meknès,Gold,Google,Fès-Meknès
C00771,Zineb Idrissi,zineb.idrissi860@gmail.com,65+,m,Fès,Gold,Instagram,Fès-Meknès
C02593,Mehdi Alami,,65+,f,Meknès,Bronze,Facebook,Fès-Meknès
C04332,Imane Drissi,imane.drissi520@yahoo.fr,<18,f,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C00558,Fatima Bennani,fatima.bennani13@gmail.com,35-44,m,Agadir,Gold,Direct,Souss-Massa
C01130,Fatima Jebli,fatima.jebli518@hotmail.com,65+,f,Marrakech,Gold,Facebook,Marrakech-Safi
C03175,Fatima Ghazali,fatima.ghazali353@gmail.com,65+,f,Agadir,Gold,Instagram,Souss-Massa
C03246,Fatima Jebli,fatima.jebli29@yahoo.fr,,f,Fès,Gold,Google,Fès-Meknès
C03303,Imane Drissi,imane.drissi7@yahoo.fr,65+,f,Rabat,Bronze,Facebook,Rabat-Salé-Kénitra
C03360,Khadija Bennani,khadija.bennani291@yahoo.fr,35-44,f,Marrakech,Gold,Instagram,Marrakech-Safi
C04669,Zineb Kabbaj,,35-44,m,Casablanca,Gold,Google,Casablanca-Settat
C00828,Zineb Chraibi,zineb.chraibi899@hotmail.com,55-64,f,Agadir,Gold,Instagram,Souss-Massa
C03764,Omar Chraibi,omar.chraibi500@yahoo.fr,,m,Meknès,Bronze,Facebook,Fès-Meknès
C00494,Omar Bennani,omar.bennani404@hotmail.com,,f,Meknès,Gold,Direct,Fès-Meknès
C01859,Mehdi Haddad,mehdi.haddad98@yahoo.fr,55-64,f,Casablanca,Silver,Google,Casablanca-Settat
C00680,Youssef Kabbaj,youssef.kabbaj14@gmail.com,<18,f,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C03781,Khadija Ghazali,khadija.ghazali52@outlook.com,,m,Rabat,Gold,Google,Rabat-Salé-Kénitra
C01545,Youssef Bennani,youssef.bennani624@gmail.com,65+,f,Meknès,Gold,Direct,Fès-Meknès
C00988,Sanaa Drissi,sanaa.drissi375@yahoo.fr,18-24,m,Agadir,Gold,Facebook,Souss-Massa
C04532,Fatima Haddad,fatima.haddad712@hotmail.com,45-54,m,Casablanca,Gold,Google,Casablanca-Settat
C00166,Fatima El Fassi,,35-44,m,Tnja,Gold,Direct,
C02097,Ahmed Drissi,ahmed.drissi488@outlook.com,,f,Marrakech,Bronze,Direct,Marrakech-Safi
C01280,Sanaa Alami,sanaa.alami546@yahoo.fr,35-44,m,Marrakech,Gold,Direct,Marrakech-Safi
C02173,Anas Idrissi,anas.idrissi933@hotmail.com,65+,m,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C00775,Anas Bennani,anas.bennani443@yahoo.fr,,m,Rabat,Gold,Instagram,Rabat-Salé-Kénitra
C00857,Sanaa Bennani,sanaa.bennani933@hotmail.com,45-54,m,Fès,Gold,Direct,Fès-Meknès
C00165,Omar El Fassi,,35-44,m,Oujda,Silver,Facebook,Oriental
C03637,Omar El Fassi,,35-44,f,Fès,Gold,Direct,Fès-Meknès
C04996,Zineb Haddad,zineb.haddad572@outlook.com,25-34,f,TANGER,Gold,Google,
C00176,Mehdi Idrissi,mehdi.idrissi751@outlook.com,,f,Oujda,Gold,Google,Oriental
C01120,Sanaa Idrissi,sanaa.idrissi932@outlook.com,45-54,m,Meknès,Gold,Facebook,Fès-Meknès
C01233,Omar Drissi,omar.drissi796@hotmail.com,<18,f,tanger,Gold,Google,
C02295,Ahmed Alami,ahmed.alami319@yahoo.fr,65+,f,Casablanca,Bronze,Direct,Casablanca-Settat
C03283,Khadija Ghazali,khadija.ghazali48@gmail.com,18-24,f,Agadir,Silver,Direct,Souss-Massa
C01087,Imane Idrissi,imane.idrissi220@gmail.com,,m,Marrakech,Gold,Facebook,Marrakech-Safi
C00790,Zineb Idrissi,zineb.idrissi970@yahoo.fr,55-64,m,Agadir,Gold,Instagram,Souss-Massa
C04493,Youssef Drissi,youssef.drissi798@gmail.com,65+,f,Marrakech,Gold,Facebook,Marrakech-Safi
C03724,Mehdi Idrissi,mehdi.idrissi535@hotmail.com,65+,m,Casablanca,Gold,Direct,Casablanca-Settat
C04719,Zineb Haddad,zineb.haddad223@yahoo.fr,65+,f,Meknès,Gold,Instagram,Fès-Meknès
C03341,Ahmed Ghazali,ahmed.ghazali423@yahoo.fr,,m,Casablanca,Bronze,Google,Casablanca-Settat
C04314,Fatima Chraibi,fatima.chraibi365@hotmail.com,25-34,m,Rabat,Gold,Facebook,Rabat-Salé-Kénitra
C03209,Fatima Ghazali,fatima.ghazali540@outlook.com,65+,m,Rabat,Gold,Facebook,Rabat-Salé-Kénitra
C01526,Khadija Drissi,khadija.drissi735@yahoo.fr,65+,m,Casablanca,Gold,Instagram,Casablanca-Settat
C01222,Omar Alami,omar.alami119@yahoo.fr,25-34,f,Fès,Gold,Google,Fès-Meknès
C01661,Imane Ghazali,imane.ghazali353@hotmail.com,65+,m,Marrakech,Bronze,Google,Marrakech-Safi
C02238,Youssef Kabbaj,youssef.kabbaj552@yahoo.fr,45-54,f,Oujda,Gold,Facebook,Oriental
C03254,Sanaa Drissi,sanaa.drissi394@outlook.com,18-24,m,Tanger,Gold,Facebook,Tanger-Tétouan-Al Hoceïma
C03038,Omar Jebli,omar.jebli880@hotmail.com,65+,f,Oujda,Bronze,Google,Oriental
C01419,Youssef Jebli,youssef.jebli283@hotmail.com,35-44,m,Marrakech,Gold,Google,Marrakech-Safi
C03425,Zineb Bennani,zineb.bennani914@hotmail.com,,f,Casablanca,Gold,Direct,Casablanca-Settat
C00078,Youssef Kabbaj,youssef.kabbaj877@outlook.com,65+,m,Marrakech,Gold,Instagram,Marrakech-Safi
C04083,Anas Idrissi,anas.idrissi539@hotmail.com,45-54,f,Meknès,Gold,Facebook,Fès-Meknès
C04309,Fatima Haddad,fatima.haddad686@hotmail.com,,m,Meknès,Gold,Instagram,Fès-Meknès
C01496,Omar Alami,omar.alami903@hotmail.com,,f,Meknès,Gold,Direct,Fès-Meknès
C01039,Fatima Alami,fatima.alami458@hotmail.com,35-44,f,Agadir,Gold,Instagram,Souss-Massa
C00582,Youssef Jebli,youssef.jebli429@outlook.com,,m,Oujda,Gold,Google,Oriental
C02585,Mehdi Kabbaj,mehdi.kabbaj194@yahoo.fr,45-54,f,TANGER,Gold,Google,
C02145,Anas Drissi,anas.drissi360@yahoo.fr,18-24,m,Agadir,Bronze,Google,Souss-Massa
C04814,Fatima Kabbaj,fatima.kabbaj920@outlook.com,65+,f,Marrakech,Gold,Instagram,Marrakech-Safi
C04721,Zineb Kabbaj,zineb.kabbaj468@hotmail.com,65+,m,Oujda,Gold,Google,Oriental
C01657,Sanaa Drissi,sanaa.drissi745@outlook.com,45-54,f,Oujda,Gold,Facebook,Oriental
C03915,Youssef El Fassi,,,f,TNG,Gold,Instagram,
C01359,Sanaa Drissi,,55-64,m,Oujda,Bronze,Instagram,Oriental
C02036,Imane Haddad,,,m,Casablanca,Bronze,Facebook,Casablanca-Settat
C01697,Imane Idrissi,imane.idrissi675@gmail.com,,m,Oujda,Gold,Direct,Oriental
C00773,Ahmed Idrissi,ahmed.idrissi639@yahoo.fr,55-64,m,Rabat,Gold,Facebook,Rabat-Salé-Kénitra
C02015,Fatima Bennani,fatima.bennani489@hotmail.com,35-44,m,Tnja,Gold,Google,
C00870,Youssef Ghazali,youssef.ghazali314@yahoo.fr,65+,m,Oujda,Gold,Google,Oriental
C03950,Khadija Drissi,khadija.drissi489@hotmail.com,45-54,f,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C00042,Ahmed El Fassi,,,f,Oujda,Gold,Instagram,Oriental
C03506,Ahmed Chraibi,ahmed.chraibi91@yahoo.fr,35-44,m,Fès,Silver,Direct,Fès-Meknès
C02673,Sanaa Alami,sanaa.alami50@outlook.com,,f,Oujda,Gold,Google,Oriental
C02789,Youssef Haddad,youssef.haddad297@gmail.com,55-64,f,Rabat,Gold,Facebook,Rabat-Salé-Kénitra
C00858,Ahmed El Fassi,,45-54,f,Meknès,Gold,Facebook,Fès-Meknès
C02645,Sanaa Chraibi,sanaa.chraibi130@gmail.com,45-54,f,TANGER,Bronze,Facebook,
C03318,Ahmed Idrissi,ahmed.idrissi443@gmail.com,65+,f,tanger,Bronze,Instagram,
C04736,Youssef Chraibi,youssef.chraibi696@hotmail.com,,m,Agadir,Bronze,Instagram,Souss-Massa
C00282,Anas Drissi,anas.drissi834@gmail.com,<18,f,Marrakech,Gold,Facebook,Marrakech-Safi
C00167,Sanaa Kabbaj,sanaa.kabbaj515@hotmail.com,45-54,f,Fès,Gold,Instagram,Fès-Meknès
C01729,Omar Bennani,omar.bennani78@outlook.com,25-34,m,Casablanca,Gold,Direct,Casablanca-Settat
C01903,Ahmed Haddad,ahmed.haddad419@gmail.com,55-64,m,Marrakech,Gold,Direct,Marrakech-Safi
C01541,Zineb El Fassi,,,f,Casablanca,Gold,Google,Casablanca-Settat
C02469,Youssef Drissi,youssef.drissi321@hotmail.com,35-44,m,Marrakech,Bronze,Instagram,Marrakech-Safi
C04279,Ahmed Kabbaj,ahmed.kabbaj330@hotmail.com,,f,Rabat,Gold,Facebook,Rabat-Salé-Kénitra
C04830,Mehdi Jebli,mehdi.jebli479@yahoo.fr,18-24,f,Oujda,Gold,Facebook,Oriental
C04323,Sanaa Haddad,sanaa.haddad147@yahoo.fr,,m,Casablanca,Gold,Facebook,Casablanca-Settat
C03191,Mehdi Jebli,mehdi.jebli96@outlook.com,,m,Meknès,Gold,Google,Fès-Meknès
C03796,Sanaa Jebli,sanaa.jebli849@hotmail.com,,m,Rabat,Gold,Google,Rabat-Salé-Kénitra
C04406,Fatima Bennani,fatima.bennani798@outlook.com,65+,m,Meknès,Silver,Google,Fès-Meknès
C02086,Imane Ghazali,imane.ghazali319@gmail.com,,f,Oujda,Gold,Google,Oriental
C01178,Anas Kabbaj,anas.kabbaj578@hotmail.com,,m,TANGER,Gold,Google,
C00268,Fatima Drissi,fatima.drissi521@outlook.com,,m,tanger,Gold,Direct,
C03984,Ahmed Chraibi,ahmed.chraibi478@outlook.com,65+,m,Marrakech,Gold,Instagram,Marrakech-Safi
C02175,Sanaa Jebli,sanaa.jebli834@yahoo.fr,,m,Oujda,Silver,Instagram,Oriental
C01091,Sanaa El Fassi,,65+,f,Agadir,Gold,Direct,Souss-Massa
C00943,Imane Drissi,imane.drissi314@outlook.com,45-54,f,TANGER,Gold,Facebook,
C03678,Mehdi Drissi,mehdi.drissi918@yahoo.fr,,m,Agadir,Gold,Google,Souss-Massa
C01472,Sanaa Haddad,sanaa.haddad708@gmail.com,65+,m,Agadir,Gold,Google,Souss-Massa
C01335,Mehdi Ghazali,mehdi.ghazali666@gmail.com,,f,Oujda,Gold,Direct,Oriental
C01809,Omar Alami,omar.alami148@yahoo.fr,,f,Rabat,Gold,Facebook,Rabat-Salé-Kénitra
C04126,Ahmed Chraibi,ahmed.chraibi509@gmail.com,<18,m,Oujda,Bronze,Direct,Oriental
